Zip Code,Zip Code Type,Zip Code Name,County
64130,Non-Unique,Kansas City,Jackson
64131,Non-Unique,Kansas City,Jackson
64132,Non-Unique,Kansas City,Jackson
64133,Non-Unique,Kansas City,Jackson
64134,Non-Unique,Kansas City,Jackson
64136,Non-Unique,Kansas City,Jackson
64137,Non-Unique,Kansas City,Jackson
64138,Non-Unique,Kansas City,Jackson
64139,Non-Unique,Kansas City,Jackson
64141,PO Box,Kansas City,Jackson
64144,Unique,Kansas City,Jackson
64145,Non-Unique,Kansas City,Jackson
64146,Non-Unique,Kansas City,Jackson
64147,Non-Unique,Kansas City,Jackson
64148,PO Box,Kansas City,Jackson
64149,Non-Unique,Kansas City,Jackson
64150,Non-Unique,Riverside,Platte
64151,Non-Unique,Kansas City,Platte
64152,Non-Unique,Kansas City,Platte
64153,Non-Unique,Kansas City,Platte
64154,Non-Unique,Kansas City,Platte
64155,Non-Unique,Kansas City,Clay
64156,Non-Unique,Kansas City,Clay
64157,Non-Unique,Kansas City,Clay
64158,Non-Unique,Kansas City,Clay
64161,Non-Unique,Kansas City,Clay
64163,Non-Unique,Kansas City,Platte
64164,Non-Unique,Kansas City,Platte
64165,Non-Unique,Kansas City,Clay
64166,Non-Unique,Kansas City,Clay
64167,Non-Unique,Kansas City,Clay
64168,PO Box,Kansas City,Platte
64170,Unique,Kansas City,Jackson
64171,PO Box,Kansas City,Jackson
64179,Unique,Kansas City,Jackson
64180,Unique,Kansas City,Jackson
64184,Unique,Kansas City,Jackson
64187,Unique,Kansas City,Jackson
64188,PO Box,Kansas City,Jackson
64190,PO Box,Kansas City,Jackson
64191,PO Box,Kansas City,Jackson
64195,PO Box,Kansas City,Platte
64196,PO Box,Kansas City,Jackson
64197,Unique,Kansas City,Jackson
64198,Unique,Kansas City,Jackson
64199,PO Box,Kansas City,Jackson
64401,Non-Unique,Agency,Buchanan
64402,Non-Unique,Albany,Gentry
64420,PO Box,Allendale,Worth
64421,Non-Unique,Amazonia,Andrew
64422,Non-Unique,Amity,DeKalb
64423,Non-Unique,Barnard,Nodaway
64424,Non-Unique,Bethany,Harrison
64426,Non-Unique,Blythedale,Harrison
64427,Non-Unique,Bolckow,Andrew
64428,Non-Unique,Burlington Junction,Nodaway
64429,Non-Unique,Cameron,DeKalb
64430,Non-Unique,Clarksdale,DeKalb
64431,Non-Unique,Clearmont,Nodaway
64432,Non-Unique,Clyde,Nodaway
64433,Non-Unique,Conception,Nodaway
64434,Non-Unique,Conception Junction,Nodaway
64436,Non-Unique,Cosby,Andrew
64437,Non-Unique,Craig,Holt
64438,Non-Unique,Darlington,Gentry
64439,Non-Unique,Dearborn,Platte
64440,Non-Unique,De Kalb,Buchanan
64441,Non-Unique,Denver,Worth
64442,Non-Unique,Eagleville,Harrison
64443,Non-Unique,Easton,Buchanan
64444,Non-Unique,Edgerton,Platte
64445,Non-Unique,Elmo,Nodaway
64446,Non-Unique,Fairfax,Atchison
64448,Non-Unique,Faucett,Buchanan
64449,Non-Unique,Fillmore,Andrew
64451,Non-Unique,Forest City,Holt
64453,Non-Unique,Gentry,Gentry
64454,Non-Unique,Gower,Clinton
64455,Non-Unique,Graham,Nodaway
64456,Non-Unique,Grant City,Worth
64457,Non-Unique,Guilford,Nodaway
64458,Non-Unique,Hatfield,Harrison
64459,Non-Unique,Helena,Andrew
64461,Non-Unique,Hopkins,Nodaway
64463,Non-Unique,King City,Gentry
64465,Non-Unique,Lathrop,Clinton
64466,Non-Unique,Maitland,Holt
64467,Non-Unique,Martinsville,Harrison
64468,Non-Unique,Maryville,Nodaway
64469,Non-Unique,Maysville,DeKalb
64470,Non-Unique,Mound City,Holt
64471,Non-Unique,New Hampton,Harrison
64473,Non-Unique,Oregon,Holt
64474,Non-Unique,Osborn,DeKalb
64475,Non-Unique,Parnell,Nodaway
64476,Non-Unique,Pickering,Nodaway
64477,Non-Unique,Plattsburg,Clinton
64479,Non-Unique,Ravenwood,Nodaway
64480,Non-Unique,Rea,Andrew
64481,Non-Unique,Ridgeway,Harrison
64482,Non-Unique,Rock Port,Atchison
64483,Non-Unique,Rosendale,Andrew
64484,Non-Unique,Rushville,Buchanan
64485,Non-Unique,Savannah,Andrew
64486,Non-Unique,Sheridan,Worth
64487,Non-Unique,Skidmore,Nodaway
64489,Non-Unique,Stanberry,Gentry
64490,Non-Unique,Stewartsville,Clinton
64491,Non-Unique,Tarkio,Atchison
64492,Non-Unique,Trimble,Clinton
64493,Non-Unique,Turney,Clinton
64494,Non-Unique,Union Star,DeKalb
64496,Non-Unique,Watson,Atchison
64497,Non-Unique,Weatherby,DeKalb
64498,Non-Unique,Westboro,Atchison
64499,Non-Unique,Worth,Worth
64501,Non-Unique,Saint Joseph,Buchanan
64502,PO Box,Saint Joseph,Buchanan
64503,Non-Unique,Saint Joseph,Buchanan
64504,Non-Unique,Saint Joseph,Buchanan
64505,Non-Unique,Saint Joseph,Andrew
64506,Non-Unique,Saint Joseph,Buchanan
64507,Non-Unique,Saint Joseph,Buchanan
64508,PO Box,Saint Joseph,Buchanan
64601,Non-Unique,Chillicothe,Livingston
64620,Non-Unique,Altamont,Daviess
64622,Non-Unique,Bogard,Carroll
64623,Non-Unique,Bosworth,Carroll
64624,Non-Unique,Braymer,Caldwell
64625,Non-Unique,Breckenridge,Caldwell
64628,Non-Unique,Brookfield,Linn
64630,Non-Unique,Browning,Linn
64631,Non-Unique,Bucklin,Linn
64632,Non-Unique,Cainsville,Mercer
64633,Non-Unique,Carrollton,Carroll
64635,Non-Unique,Chula,Livingston
64636,Non-Unique,Coffey,Daviess
64637,Non-Unique,Cowgill,Caldwell
64638,Non-Unique,Dawn,Livingston
64639,Non-Unique,De Witt,Carroll
64640,Non-Unique,Gallatin,Daviess
64641,Non-Unique,Galt,Grundy
64642,Non-Unique,Gilman City,Harrison
64643,Non-Unique,Hale,Carroll
64644,Non-Unique,Hamilton,Caldwell
64645,Non-Unique,Harris,Sullivan
64646,Non-Unique,Humphreys,Sullivan
64647,Non-Unique,Jameson,Daviess
64648,Non-Unique,Jamesport,Daviess
64649,Non-Unique,Kidder,Caldwell
64650,Non-Unique,Kingston,Caldwell
64651,Non-Unique,Laclede,Linn
64652,Non-Unique,Laredo,Grundy
64653,Non-Unique,Linneus,Linn
64654,Non-Unique,Lock Springs,Daviess
64655,Non-Unique,Lucerne,Putnam
64656,Non-Unique,Ludlow,Livingston
64657,Non-Unique,McFall,Gentry
64658,Non-Unique,Marceline,Chariton
64659,Non-Unique,Meadville,Linn
64660,Non-Unique,Mendon,Chariton
64661,Non-Unique,Mercer,Mercer
64664,Non-Unique,Mooresville,Livingston
64667,Non-Unique,Newtown,Sullivan
64668,Non-Unique,Norborne,Carroll
64670,Non-Unique,Pattonsburg,Daviess
64671,Non-Unique,Polo,Caldwell
64672,Non-Unique,Powersville,Putnam
64673,Non-Unique,Princeton,Mercer
64674,Non-Unique,Purdin,Linn
64676,Non-Unique,Rothville,Chariton
64679,Non-Unique,Spickard,Grundy
64680,PO Box,Stet,Carroll
64681,Non-Unique,Sumner,Chariton
64682,Non-Unique,Tina,Carroll
64683,Non-Unique,Trenton,Grundy
64686,Non-Unique,Utica,Livingston
64688,Non-Unique,Wheeling,Livingston
64689,Non-Unique,Winston,Daviess
64701,Non-Unique,Harrisonville,Cass
64720,Non-Unique,Adrian,Bates
64722,Non-Unique,Amoret,Bates
64723,Non-Unique,Amsterdam,Bates
64724,Non-Unique,Appleton City,Saint Clair
64725,Non-Unique,Archie,Cass
64726,Non-Unique,Blairstown,Henry
64728,Non-Unique,Bronaugh,Vernon
64730,Non-Unique,Butler,Bates
64733,Non-Unique,Chilhowee,Johnson
64734,Non-Unique,Cleveland,Cass
64735,Non-Unique,Clinton,Henry
64738,Non-Unique,Collins,Saint Clair
64739,Non-Unique,Creighton,Cass
64740,Non-Unique,Deepwater,Henry
64741,Non-Unique,Deerfield,Vernon
64742,Non-Unique,Drexel,Cass
64743,PO Box,East Lynne,Cass
64744,Non-Unique,El Dorado Springs,Cedar
64745,Non-Unique,Foster,Bates
64746,Non-Unique,Freeman,Cass
64747,Non-Unique,Garden City,Cass
64748,Non-Unique,Golden City,Barton
64750,Non-Unique,Harwood,Vernon
64752,Non-Unique,Hume,Vernon
64755,Non-Unique,Jasper,Jasper
64756,Non-Unique,Jerico Springs,Cedar
64759,Non-Unique,Lamar,Barton
64761,Non-Unique,Leeton,Johnson
64762,Non-Unique,Liberal,Barton
64763,Non-Unique,Lowry City,Saint Clair
64765,PO Box,Metz,Vernon
64766,PO Box,Milford,Barton
64767,Non-Unique,Milo,Vernon
64769,Non-Unique,Mindenmines,Barton
64770,Non-Unique,Montrose,Henry
64771,Non-Unique,Moundville,Vernon
64772,Non-Unique,Nevada,Vernon
64776,Non-Unique,Osceola,Saint Clair
64778,Non-Unique,Richards,Vernon
64779,Non-Unique,Rich Hill,Bates
64780,Non-Unique,Rockville,Bates
64781,PO Box,Roscoe,Saint Clair
64783,Non-Unique,Schell City,Vernon
64784,Non-Unique,Sheldon,Vernon
64788,Non-Unique,Urich,Henry
64790,Non-Unique,Walker,Vernon
64801,Non-Unique,Joplin,Jasper
64802,PO Box,Joplin,Jasper
64803,PO Box,Joplin,Jasper
64804,Non-Unique,Joplin,Newton
64830,PO Box,Alba,Jasper
64831,Non-Unique,Anderson,McDonald
64832,Non-Unique,Asbury,Jasper
64833,Non-Unique,Avilla,Jasper
64834,Non-Unique,Carl Junction,Jasper
64835,Non-Unique,Carterville,Jasper
64836,Non-Unique,Carthage,Jasper
64840,Non-Unique,Diamond,Newton
64841,PO Box,Duenweg,Jasper
64842,Non-Unique,Fairview,Newton
64843,Non-Unique,Goodman,McDonald
64844,Non-Unique,Granby,Newton
64847,Non-Unique,Lanagan,McDonald
64848,Non-Unique,La Russell,Lawrence
64849,PO Box,Neck City,Jasper
64850,Non-Unique,Neosho,Newton
64853,PO Box,Newtonia,Newton
64854,Non-Unique,Noel,McDonald
64855,Non-Unique,Oronogo,Jasper
64856,Non-Unique,Pineville,McDonald
64857,PO Box,Purcell,Jasper
64858,PO Box,Racine,Newton
64859,Non-Unique,Reeds,Jasper
64861,Non-Unique,Rocky Comfort,McDonald
64862,Non-Unique,Sarcoxie,Jasper
64863,Non-Unique,South West City,McDonald
64864,PO Box,Saginaw,Newton
64865,Non-Unique,Seneca,Newton
64866,Non-Unique,Stark City,Newton
64867,Non-Unique,Stella,McDonald
64868,Non-Unique,Tiff City,McDonald
64870,Non-Unique,Webb City,Jasper
64873,Non-Unique,Wentworth,Newton
64874,Non-Unique,Wheaton,Barry
64999,Unique,Kansas City,Jackson
65001,Non-Unique,Argyle,Osage
65010,Non-Unique,Ashland,Boone
65011,Non-Unique,Barnett,Morgan
65013,Non-Unique,Belle,Maries
65014,Non-Unique,Bland,Gasconade
65016,Non-Unique,Bonnots Mill,Osage
65017,Non-Unique,Brumley,Miller
65018,Non-Unique,California,Moniteau
65020,Non-Unique,Camdenton,Camden
65023,Non-Unique,Centertown,Cole
65024,Non-Unique,Chamois,Osage
65025,Non-Unique,Clarksburg,Moniteau
65026,Non-Unique,Eldon,Miller
65032,Non-Unique,Eugene,Miller
65034,Non-Unique,Fortuna,Morgan
65035,Non-Unique,Freeburg,Osage
65036,PO Box,Gasconade,Gasconade
65037,Non-Unique,Gravois Mills,Morgan
65038,PO Box,Laurie,Morgan
65039,Non-Unique,Hartsburg,Boone
65040,Non-Unique,Henley,Cole
65041,Non-Unique,Hermann,Gasconade
65042,Non-Unique,High Point,Moniteau
65043,Non-Unique,Holts Summit,Callaway
65046,Non-Unique,Jamestown,Moniteau
65047,Non-Unique,Kaiser,Miller
65048,Non-Unique,Koeltztown,Osage
65049,Non-Unique,Lake Ozark,Camden
65050,Non-Unique,Latham,Moniteau
65051,Non-Unique,Linn,Osage
65052,Non-Unique,Linn Creek,Camden
65053,Non-Unique,Lohman,Cole
65054,Non-Unique,Loose Creek,Osage
65055,PO Box,McGirk,Moniteau
65058,Non-Unique,Meta,Maries
65059,Non-Unique,Mokane,Callaway
65061,Non-Unique,Morrison,Gasconade
65062,Non-Unique,Mount Sterling,Gasconade
65063,Non-Unique,New Bloomfield,Callaway
65064,Non-Unique,Olean,Miller
65065,Non-Unique,Osage Beach,Camden
65066,Non-Unique,Owensville,Gasconade
65067,Non-Unique,Portland,Callaway
65068,Non-Unique,Prairie Home,Cooper
65069,Non-Unique,Rhineland,Montgomery
65072,Non-Unique,Rocky Mount,Morgan
65074,Non-Unique,Russellville,Cole
65075,Non-Unique,Saint Elizabeth,Miller
65076,Non-Unique,Saint Thomas,Cole
65077,Non-Unique,Steedman,Callaway
65078,Non-Unique,Stover,Morgan
65079,Non-Unique,Sunrise Beach,Camden
65080,Non-Unique,Tebbetts,Callaway
65081,Non-Unique,Tipton,Moniteau
65082,Non-Unique,Tuscumbia,Miller
65083,Non-Unique,Ulman,Miller
65084,Non-Unique,Versailles,Morgan
65085,Non-Unique,Westphalia,Osage
65101,Non-Unique,Jefferson City,Cole
65102,PO Box,Jefferson City,Cole
65103,Unique,Jefferson City,Cole
65104,Unique,Jefferson City,Cole
65105,Unique,Jefferson City,Cole
65106,Unique,Jefferson City,Cole
65107,Unique,Jefferson City,Cole
65108,Unique,Jefferson City,Cole
65109,Non-Unique,Jefferson City,Cole
65110,PO Box,Jefferson City,Cole
65111,Unique,Jefferson City,Cole
65201,Non-Unique,Columbia,Boone
65202,Non-Unique,Columbia,Boone
65203,Non-Unique,Columbia,Boone
65205,PO Box,Columbia,Boone
65211,Non-Unique,Columbia,Boone
65212,Unique,Columbia,Boone
65215,Non-Unique,Columbia,Boone
65216,Non-Unique,Columbia,Boone
65217,Unique,Columbia,Boone
65218,Unique,Columbia,Boone
65230,Non-Unique,Armstrong,Howard
65231,Non-Unique,Auxvasse,Callaway
65232,Non-Unique,Benton City,Audrain
65233,Non-Unique,Boonville,Cooper
65236,Non-Unique,Brunswick,Chariton
65237,Non-Unique,Bunceton,Cooper
65239,Non-Unique,Cairo,Randolph
65240,Non-Unique,Centralia,Audrain
65243,Non-Unique,Clark,Randolph
65244,Non-Unique,Clifton Hill,Randolph
65246,Non-Unique,Dalton,Chariton
65247,Non-Unique,Excello,Macon
65248,Non-Unique,Fayette,Howard
65250,Non-Unique,Franklin,Howard
65251,Non-Unique,Fulton,Callaway
65254,Non-Unique,Glasgow,Howard
65255,Non-Unique,Hallsville,Boone
65256,Non-Unique,Harrisburg,Boone
65257,Non-Unique,Higbee,Howard
65258,Non-Unique,Holliday,Monroe
65259,Non-Unique,Huntsville,Randolph
65260,Non-Unique,Jacksonville,Randolph
65261,Non-Unique,Keytesville,Chariton
65262,Non-Unique,Kingdom City,Callaway
65263,Non-Unique,Madison,Monroe
65264,Non-Unique,Martinsburg,Audrain
65265,Non-Unique,Mexico,Audrain
65270,Non-Unique,Moberly,Randolph
65274,Non-Unique,New Franklin,Howard
65275,Non-Unique,Paris,Monroe
65276,Non-Unique,Pilot Grove,Cooper
65278,PO Box,Renick,Randolph
65279,Non-Unique,Rocheport,Boone
65280,Non-Unique,Rush Hill,Audrain
65281,Non-Unique,Salisbury,Chariton
65282,Non-Unique,Santa Fe,Monroe
65283,Non-Unique,Stoutsville,Monroe
65284,Non-Unique,Sturgeon,Boone
65285,Non-Unique,Thompson,Audrain
65286,Non-Unique,Triplett,Chariton
65287,Non-Unique,Wooldridge,Cooper
65299,Non-Unique,Columbia,Boone
65301,Non-Unique,Sedalia,Pettis
65302,PO Box,Sedalia,Pettis
65305,Non-Unique,Whiteman AFB,Johnson
65320,PO Box,Arrow Rock,Saline
65321,Non-Unique,Blackburn,Saline
65322,Non-Unique,Blackwater,Cooper
65323,Non-Unique,Calhoun,Henry
65324,Non-Unique,Climax Springs,Camden
65325,Non-Unique,Cole Camp,Benton
65326,Non-Unique,Edwards,Benton
65327,PO Box,Emma,Saline
65329,Non-Unique,Florence,Morgan
65330,Non-Unique,Gilliam,Saline
65332,Non-Unique,Green Ridge,Pettis
65333,Non-Unique,Houstonia,Pettis
65334,Non-Unique,Hughesville,Pettis
65335,Non-Unique,Ionia,Pettis
65336,Non-Unique,Knob Noster,Johnson
65337,Non-Unique,La Monte,Pettis
65338,Non-Unique,Lincoln,Benton
65339,Non-Unique,Malta Bend,Saline
65340,Non-Unique,Marshall,Saline
65344,Non-Unique,Miami,Saline
65345,Non-Unique,Mora,Benton
65347,Non-Unique,Nelson,Saline
65348,Non-Unique,Otterville,Cooper
65349,Non-Unique,Slater,Saline
65350,Non-Unique,Smithton,Pettis
65351,Non-Unique,Sweet Springs,Saline
65354,Non-Unique,Syracuse,Morgan
65355,Non-Unique,Warsaw,Benton
65360,Non-Unique,Windsor,Henry
65401,Non-Unique,Rolla,Phelps
65402,PO Box,Rolla,Phelps
65409,Non-Unique,Rolla,Phelps
65436,Non-Unique,Beulah,Phelps
65438,Non-Unique,Birch Tree,Shannon
65439,Non-Unique,Bixby,Iron
65440,Non-Unique,Boss,Dent
65441,Non-Unique,Bourbon,Crawford
65443,Non-Unique,Brinktown,Maries
65444,Non-Unique,Bucyrus,Texas
65446,Non-Unique,Cherryville,Crawford
65449,Non-Unique,Cook Station,Crawford
65452,Non-Unique,Crocker,Pulaski
65453,Non-Unique,Cuba,Crawford
65456,Non-Unique,Davisville,Crawford
65457,Non-Unique,Devils Elbow,Pulaski
65459,Non-Unique,Dixon,Pulaski
65461,Non-Unique,Duke,Phelps
65462,Non-Unique,Edgar Springs,Phelps
65463,Non-Unique,Eldridge,Laclede
65464,Non-Unique,Elk Creek,Texas
65466,Non-Unique,Eminence,Shannon
65468,Non-Unique,Eunice,Texas
65470,Non-Unique,Falcon,Laclede
65473,Non-Unique,Fort Leonard Wood,Pulaski
65479,Non-Unique,Hartshorn,Texas
65483,Non-Unique,Houston,Texas
65484,Non-Unique,Huggins,Texas
65486,Non-Unique,Iberia,Miller
65501,Non-Unique,Jadwin,Dent
65529,Non-Unique,Jerome,Phelps
65532,PO Box,Lake Spring,Dent
65534,Non-Unique,Laquey,Pulaski
65535,Non-Unique,Leasburg,Crawford
65536,Non-Unique,Lebanon,Laclede
65541,Non-Unique,Lenox,Dent
65542,Non-Unique,Licking,Texas
65543,Non-Unique,Lynchburg,Laclede
65546,PO Box,Montier,Shannon
65548,Non-Unique,Mountain View,Howell
65550,Non-Unique,Newburg,Phelps
65552,Non-Unique,Plato,Texas
65555,Non-Unique,Raymondville,Texas
65556,Non-Unique,Richland,Pulaski
65557,Non-Unique,Roby,Texas
65559,Non-Unique,Saint James,Phelps
65560,Non-Unique,Salem,Dent
65564,Non-Unique,Solo,Texas
65565,Non-Unique,Steelville,Crawford
65566,Non-Unique,Viburnum,Crawford
65567,Non-Unique,Stoutland,Camden
65570,Non-Unique,Success,Texas
65571,Non-Unique,Summersville,Texas
65580,Non-Unique,Vichy,Maries
65582,Non-Unique,Vienna,Maries
65583,Non-Unique,Waynesville,Pulaski
65584,Non-Unique,Saint Robert,Pulaski
65586,Non-Unique,Wesco,Crawford
65588,Non-Unique,Winona,Shannon
65589,Non-Unique,Yukon,Texas
65590,Non-Unique,Long Lane,Dallas
65591,Non-Unique,Montreal,Camden
65601,Non-Unique,Aldrich,Polk
65603,Non-Unique,Arcola,Dade
65604,Non-Unique,Ash Grove,Greene
65605,Non-Unique,Aurora,Barry
65606,Non-Unique,Alton,Oregon
65607,PO Box,Caplinger Mills,Cedar
65608,Non-Unique,Ava,Douglas
65609,Non-Unique,Bakersfield,Ozark
65610,Non-Unique,Billings,Christian
65611,Non-Unique,Blue Eye,Stone
65612,Non-Unique,Bois D'Arc,Greene
65613,Non-Unique,Bolivar,Polk
65614,Non-Unique,Bradleyville,Taney
65615,PO Box,Branson,Taney
65616,Non-Unique,Branson,Taney
65617,Non-Unique,Brighton,Polk
65618,Non-Unique,Brixey,Ozark
65619,Non-Unique,Brookline,Greene
65620,Non-Unique,Bruner,Christian
65622,Non-Unique,Buffalo,Dallas
65623,Non-Unique,Butterfield,Barry
65624,Non-Unique,Cape Fair,Stone
65625,Non-Unique,Cassville,Barry
65626,Non-Unique,Caulfield,Howell
65627,Non-Unique,Cedarcreek,Taney
65629,Non-Unique,Chadwick,Christian
65630,Non-Unique,Chestnutridge,Christian
65631,Non-Unique,Clever,Christian
65632,Non-Unique,Conway,Laclede
65633,Non-Unique,Crane,Stone
65634,Non-Unique,Cross Timbers,Hickory
65635,Non-Unique,Dadeville,Dade
65636,PO Box,Diggins,Webster
65637,Non-Unique,Dora,Ozark
65638,Non-Unique,Drury,Douglas
65640,Non-Unique,Dunnegan,Polk
65641,Non-Unique,Eagle Rock,Barry
65644,Non-Unique,Elkland,Webster
65645,PO Box,Eudora,Polk
65646,Non-Unique,Everton,Dade
65647,Non-Unique,Exeter,Barry
65648,Non-Unique,Fair Grove,Greene
65649,Non-Unique,Fair Play,Cedar
65650,Non-Unique,Flemington,Polk
65652,Non-Unique,Fordland,Webster
65653,Non-Unique,Forsyth,Taney
65654,Non-Unique,Freistatt,Lawrence
65655,Non-Unique,Gainesville,Ozark
65656,Non-Unique,Galena,Stone
65657,Non-Unique,Garrison,Christian
65658,Non-Unique,Golden,Barry
65660,Non-Unique,Graff,Wright
65661,Non-Unique,Greenfield,Dade
65662,Non-Unique,Grovespring,Wright
65663,Non-Unique,Half Way,Polk
65664,PO Box,Halltown,Lawrence
65666,Non-Unique,Hardenville,Ozark
65667,Non-Unique,Hartville,Wright
65668,Non-Unique,Hermitage,Hickory
65669,Non-Unique,Highlandville,Christian
65672,Non-Unique,Hollister,Taney
65673,PO Box,Hollister,Taney
65674,Non-Unique,Humansville,Polk
65675,Non-Unique,Hurley,Stone
65676,Non-Unique,Isabella,Ozark
65679,Non-Unique,Kirbyville,Taney
65680,Non-Unique,Kissee Mills,Taney
65681,Non-Unique,Lampe,Stone
65682,Non-Unique,Lockwood,Dade
65685,Non-Unique,Louisburg,Dallas
65686,Non-Unique,Kimberling City,Stone
65688,Non-Unique,Brandsville,Howell
65689,Non-Unique,Cabool,Texas
65690,Non-Unique,Couch,Oregon
65692,Non-Unique,Koshkonong,Oregon
65701,Non-Unique,McClurg,Taney
65702,Non-Unique,Macomb,Wright
65704,Non-Unique,Mansfield,Wright
65705,Non-Unique,Marionville,Lawrence
65706,Non-Unique,Marshfield,Webster
65707,Non-Unique,Miller,Lawrence
65708,Non-Unique,Monett,Barry
65710,Non-Unique,Morrisville,Polk
65711,Non-Unique,Mountain Grove,Wright
65712,Non-Unique,Mount Vernon,Lawrence
65713,Non-Unique,Niangua,Webster
65714,Non-Unique,Nixa,Christian
65715,Non-Unique,Noble,Ozark
65717,Non-Unique,Norwood,Wright
65720,Non-Unique,Oldfield,Christian
65721,Non-Unique,Ozark,Christian
65722,Non-Unique,Phillipsburg,Laclede
65723,Non-Unique,Pierce City,Lawrence
65724,Non-Unique,Pittsburg,Hickory
65725,Non-Unique,Pleasant Hope,Polk
65726,PO Box,Point Lookout,Taney
65727,Non-Unique,Polk,Polk
65728,Non-Unique,Ponce De Leon,Christian
65729,Non-Unique,Pontiac,Ozark
65730,Non-Unique,Powell,McDonald
65731,Non-Unique,Powersite,Taney
65732,Non-Unique,Preston,Hickory
65733,Non-Unique,Protem,Taney
65734,Non-Unique,Purdy,Barry
65735,Non-Unique,Quincy,Hickory
65737,Non-Unique,Reeds Spring,Stone
65738,Non-Unique,Republic,Greene
65739,Non-Unique,Ridgedale,Taney
65740,Non-Unique,Rockaway Beach,Taney
65741,PO Box,Rockbridge,Ozark
65742,Non-Unique,Rogersville,Greene
65744,Non-Unique,Rueter,Taney
65745,Non-Unique,Seligman,Barry
65746,Non-Unique,Seymour,Webster
65747,Non-Unique,Shell Knob,Stone
65752,Non-Unique,South Greenfield,Dade
65753,Non-Unique,Sparta,Christian
65754,Non-Unique,Spokane,Christian
65755,Non-Unique,Squires,Douglas
65756,Non-Unique,Stotts City,Lawrence
65757,Non-Unique,Strafford,Greene
65759,Non-Unique,Taneyville,Taney
65760,Non-Unique,Tecumseh,Ozark
65761,Non-Unique,Theodosia,Ozark
65762,Non-Unique,Thornfield,Ozark
65764,Non-Unique,Tunas,Dallas
65765,PO Box,Turners,Greene
65766,Non-Unique,Udall,Ozark
65767,Non-Unique,Urbana,Dallas
65768,Non-Unique,Vanzant,Douglas
65769,Non-Unique,Verona,Barry
65770,Non-Unique,Walnut Grove,Greene
65771,Non-Unique,Walnut Shade,Taney
65772,Non-Unique,Washburn,Barry
65773,Non-Unique,Wasola,Ozark
65774,Non-Unique,Weaubleau,Hickory
65775,Non-Unique,West Plains,Howell
65776,Non-Unique,South Fork,Howell
65777,Non-Unique,Moody,Howell
65778,Non-Unique,Myrtle,Oregon
65779,Non-Unique,Wheatland,Hickory
65781,Non-Unique,Willard,Greene
65783,Non-Unique,Windyville,Dallas
65784,Non-Unique,Zanoni,Ozark
65785,Non-Unique,Stockton,Cedar
65786,Non-Unique,Macks Creek,Camden
65787,Non-Unique,Roach,Camden
65788,Non-Unique,Peace Valley,Howell
65789,Non-Unique,Pomona,Howell
65790,Non-Unique,Pottersville,Howell
65791,Non-Unique,Thayer,Oregon
65793,Non-Unique,Willow Springs,Howell
65801,PO Box,Springfield,Greene
65802,Non-Unique,Springfield,Greene
65803,Non-Unique,Springfield,Greene
65804,Non-Unique,Springfield,Greene
65805,PO Box,Springfield,Greene
65806,Non-Unique,Springfield,Greene
65807,Non-Unique,Springfield,Greene
65808,PO Box,Springfield,Greene
65809,Non-Unique,Springfield,Greene
65810,Non-Unique,Springfield,Greene
65814,PO Box,Springfield,Greene
65817,PO Box,Springfield,Greene
65890,Unique,Springfield,Greene
65897,Unique,Springfield,Greene
65898,Unique,Springfield,Greene
65899,Unique,Springfield,Greene
